weather_id,time,temperature,humidity,dew_point,wind_dir,wind_spd,uv_idx,visibility,cloudiness,ceiling,pressure,precip_1h
13,2021-11-26 17:01:00,9.0,41.0,-3.5,315.0,7.6,0.0,16.1,0.0,10058.0,1025.1,0.0
13,2021-11-26 18:01:00,7.1,51.0,-2.5,293.0,4.0,0.0,16.1,0.0,10211.0,1025.7,0.0
13,2021-11-26 19:01:00,5.5,46.0,-5.2,270.0,3.2,0.0,19.3,0.0,10150.0,1025.7,0.0
13,2021-11-26 20:01:00,4.0,76.0,0.1,270.0,1.1,0.0,16.1,2.0,10180.0,1025.7,0.0
13,2021-11-26 21:01:00,2.8,82.0,0.0,293.0,1.4,0.0,16.1,1.0,10150.0,1025.4,0.0
13,2021-11-26 22:01:00,1.7,88.0,0.0,0.0,0.0,0.0,14.5,0.0,10180.0,1025.4,0.0
13,2021-11-26 23:01:00,1.5,89.0,-0.2,338.0,0.0,0.0,16.1,22.0,10150.0,1025.4,0.0
13,2021-11-27 00:01:00,1.9,86.0,-0.2,338.0,1.4,0.0,16.1,15.0,10180.0,1025.4,0.0
13,2021-11-27 01:01:00,1.4,85.0,-0.8,270.0,1.4,0.0,12.9,0.0,10150.0,1026.1,0.0
13,2021-11-27 02:01:00,0.9,86.0,-1.2,293.0,1.1,0.0,16.1,17.0,10180.0,1027.1,0.0
13,2021-11-27 03:01:00,0.5,88.0,-1.3,68.0,0.7,0.0,16.1,64.0,11369.0,1027.8,0.0
13,2021-11-27 04:01:00,0.1,85.0,-2.2,68.0,1.4,0.0,11.3,0.0,9571.0,1028.4,0.0
13,2021-11-27 05:01:00,-0.3,86.0,-2.4,338.0,0.0,0.0,16.1,14.0,10363.0,1029.5,0.0
13,2021-11-27 06:01:00,0.9,77.0,-2.7,158.0,2.2,0.0,16.1,13.0,10058.0,1029.8,0.0
13,2021-11-27 07:01:00,-0.6,84.0,-2.9,293.0,0.7,0.0,16.1,0.0,10211.0,1029.8,0.0
13,2021-11-27 08:02:00,0.7,75.0,-3.2,0.0,0.7,1.0,16.1,6.0,10150.0,1029.8,0.0
13,2021-11-27 09:01:00,3.1,77.0,-0.5,113.0,1.4,2.0,16.1,2.0,10180.0,1029.8,0.0
13,2021-11-27 10:01:00,6.3,88.0,4.4,135.0,2.9,2.0,17.7,0.0,9144.0,1030.1,0.0
13,2021-11-27 11:01:00,8.6,51.0,-0.9,0.0,7.2,3.0,16.1,0.0,9144.0,1030.1,0.0
13,2021-11-27 12:01:00,10.0,44.0,-1.9,315.0,13.0,3.0,16.1,0.0,9144.0,1030.5,0.0
13,2021-11-27 13:01:00,11.2,39.0,-2.3,338.0,13.0,3.0,19.3,0.0,9144.0,1031.2,0.0
13,2021-11-27 14:01:00,12.0,32.0,-4.1,338.0,9.4,2.0,16.1,0.0,10150.0,1031.5,0.0
13,2021-11-27 15:02:00,13.2,32.0,-3.0,0.0,6.5,2.0,16.1,0.0,10180.0,1031.8,0.0
13,2021-11-27 16:01:00,11.2,36.0,-3.3,45.0,7.9,1.0,19.3,0.0,10363.0,1032.2,0.0
13,2021-11-27 17:01:00,9.3,48.0,-1.3,293.0,5.4,0.0,16.1,0.0,10058.0,1032.5,0.0
13,2021-11-27 18:01:00,7.2,57.0,-0.7,315.0,6.5,0.0,16.1,0.0,10211.0,1033.5,0.0
13,2021-11-27 19:01:00,6.4,62.0,-0.5,0.0,0.0,0.0,16.1,0.0,10150.0,1033.2,0.0
13,2021-11-27 20:01:00,5.0,67.0,-0.8,338.0,3.6,0.0,16.1,2.0,10180.0,1032.8,0.0
13,2021-11-27 21:01:00,3.7,73.0,-0.8,0.0,0.4,0.0,16.1,0.0,10150.0,1032.8,0.0
13,2021-11-27 22:01:00,2.6,77.0,-1.0,293.0,1.8,0.0,11.3,0.0,10180.0,1032.5,0.0
13,2021-11-27 23:01:00,1.8,82.0,-1.0,315.0,0.0,0.0,14.5,3.0,10150.0,1032.2,0.0
13,2021-11-28 00:01:00,1.0,85.0,-1.3,270.0,0.0,0.0,16.1,1.0,10180.0,1032.2,0.0
13,2021-11-28 01:01:00,0.2,87.0,-1.7,338.0,1.1,0.0,9.7,0.0,10150.0,1032.8,0.0
13,2021-11-28 02:01:00,-0.6,90.0,-2.0,0.0,0.0,0.0,16.1,7.0,10180.0,1033.5,0.0
13,2021-11-28 03:01:00,-1.2,92.0,-2.3,338.0,0.0,0.0,16.1,5.0,10150.0,1034.2,0.0
13,2021-11-28 04:01:00,-1.8,93.0,-2.7,338.0,0.7,0.0,9.7,0.0,10180.0,1034.5,0.0
13,2021-11-28 05:01:00,-2.2,94.0,-3.0,338.0,0.4,0.0,16.1,0.0,10150.0,1034.9,0.0
13,2021-11-28 06:01:00,-1.5,89.0,-3.0,0.0,0.4,0.0,16.1,0.0,10180.0,1035.2,0.0
13,2021-11-28 07:01:00,0.6,75.0,-3.4,225.0,2.5,0.0,9.7,0.0,10150.0,1035.6,0.0
13,2021-11-28 08:01:00,0.6,75.0,-3.3,248.0,0.7,1.0,16.1,2.0,10180.0,1035.6,0.0
13,2021-11-28 09:01:00,2.8,66.0,-3.0,180.0,0.7,2.0,16.1,3.0,10150.0,1035.6,0.0
13,2021-11-28 10:01:00,7.5,58.0,-0.3,158.0,0.7,2.0,11.3,0.0,9144.0,1035.6,0.0
13,2021-11-28 11:01:00,10.9,49.0,0.7,23.0,0.7,3.0,16.1,21.0,10150.0,1035.6,0.0
13,2021-11-28 12:00:00,13.3333,6.11111,-2.77778,7.40298,155.0,34.0,15.3692,9144.0,3.0,,
13,2021-11-28 13:00:00,14.4444,6.66667,-3.88889,5.6327,210.0,28.0,15.3531,9144.0,2.0,,
13,2021-11-28 14:00:00,15.0,7.22222,-2.77778,5.6327,330.0,29.0,15.337,9144.0,1.0,,
13,2021-11-28 15:00:00,13.8889,6.66667,-2.22222,5.6327,339.0,33.0,15.337,7345.68,1.0,,
13,2021-11-28 16:00:00,13.3333,6.66667,-0.555556,5.6327,340.0,39.0,15.321,7345.68,0.0,,
13,2021-11-28 18:02:00,8.5,55.0,0.0,293.0,2.2,0.0,16.1,40.0,10363.0,1035.6,0.0
13,2021-11-28 19:00:00,7.7,70.0,2.5,158.0,2.2,0.0,16.1,50.0,10058.0,1034.9,0.0
13,2021-11-28 20:00:00,6.7,74.0,2.3,248.0,1.8,0.0,16.1,40.0,8382.0,1034.5,0.0
13,2021-11-28 21:01:00,5.8,75.0,1.7,45.0,0.7,0.0,16.1,20.0,8534.0,1034.2,0.0
13,2021-11-28 22:01:00,5.1,80.0,1.9,0.0,2.5,0.0,11.3,63.0,5944.0,1033.2,0.0
13,2021-11-28 23:01:00,4.3,81.0,1.3,0.0,0.0,0.0,16.1,54.0,9144.0,1032.5,0.0
13,2021-11-29 00:01:00,3.6,80.0,0.5,0.0,2.2,0.0,16.1,49.0,9144.0,1031.5,0.0
13,2021-11-29 01:01:00,2.9,83.0,0.2,0.0,0.0,0.0,14.5,76.0,7315.0,1031.5,0.0
13,2021-11-29 02:01:00,2.1,82.0,-0.7,293.0,0.0,0.0,16.1,2.0,10363.0,1031.8,0.0
13,2021-11-29 03:01:00,1.5,83.0,-1.0,0.0,0.0,0.0,16.1,0.0,6096.0,1032.2,0.0
13,2021-11-29 04:01:00,0.9,83.0,-1.6,248.0,0.7,0.0,11.3,0.0,10363.0,1032.2,0.0
13,2021-11-29 05:01:00,0.3,87.0,-1.6,225.0,0.7,0.0,16.1,5.0,10058.0,1032.2,0.0
13,2021-11-29 06:01:00,-0.2,88.0,-2.0,270.0,2.9,0.0,16.1,9.0,10211.0,1032.2,0.0
13,2021-11-29 07:01:00,2.2,71.0,-2.4,270.0,3.2,0.0,9.7,0.0,10150.0,1031.8,0.0
13,2021-11-29 08:01:00,2.2,72.0,-2.3,338.0,0.7,1.0,16.1,12.0,10180.0,1031.5,0.0
13,2021-11-29 09:01:00,3.2,70.0,-1.8,248.0,1.8,2.0,16.1,13.0,10150.0,1031.2,0.0
13,2021-11-29 10:01:00,7.0,60.0,-0.3,180.0,2.5,2.0,9.7,0.0,9144.0,1030.8,0.0
13,2021-11-29 11:01:00,11.7,55.0,2.9,180.0,1.4,3.0,16.1,36.0,9144.0,1030.5,0.0
13,2021-11-29 12:01:00,13.9,48.0,3.0,203.0,1.8,3.0,16.1,35.0,9144.0,1030.5,0.0
13,2021-11-29 13:01:00,15.2,37.0,0.6,68.0,4.3,3.0,19.3,25.0,9144.0,1030.1,0.0
13,2021-11-29 14:01:00,16.4,35.0,1.0,270.0,2.5,2.0,16.1,8.0,10180.0,1029.8,0.0
13,2021-11-29 15:01:00,15.6,35.0,0.3,113.0,4.7,2.0,16.1,7.0,10150.0,1029.8,0.0
13,2021-11-29 16:01:00,13.3,46.0,1.8,180.0,6.8,1.0,19.3,38.0,10363.0,1029.8,0.0
13,2021-11-29 16:56:00,12.0,57.0,3.6,293.0,8.3,1.0,16.1,0.0,12192.0,1029.8,0.0
13,2021-11-29 17:01:00,12.2,56.0,3.6,293.0,8.3,0.0,16.1,0.0,10058.0,1029.5,0.0
13,2021-11-29 18:01:00,10.3,64.0,3.8,338.0,0.0,0.0,16.1,0.0,10211.0,1029.5,0.0
13,2021-11-29 19:01:00,9.4,68.0,3.8,23.0,2.9,0.0,19.3,0.0,10150.0,1028.8,0.0
13,2021-11-29 20:01:00,7.9,75.0,3.7,23.0,2.9,0.0,16.1,1.0,10180.0,1028.1,0.0
13,2021-11-29 21:01:00,6.0,84.0,3.4,338.0,0.0,0.0,16.1,18.0,11369.0,1027.4,0.0
13,2021-11-29 22:01:00,4.7,89.0,3.1,23.0,1.8,0.0,14.5,0.0,9571.0,1026.4,0.0
13,2021-11-29 23:01:00,4.2,91.0,2.8,0.0,0.0,0.0,16.1,1.0,10363.0,1025.7,0.0
13,2021-11-30 00:01:00,6.3,73.0,1.8,180.0,1.4,0.0,16.1,12.0,10058.0,1024.7,0.0
13,2021-11-30 01:01:00,6.9,75.0,2.8,270.0,1.1,0.0,14.5,50.0,6706.0,1024.7,0.0
13,2021-11-30 02:02:00,7.0,73.0,2.6,113.0,2.2,0.0,16.1,91.0,2012.0,1025.1,0.0
13,2021-11-30 03:01:00,7.2,72.0,2.5,225.0,0.0,0.0,16.1,62.0,1981.0,1025.1,0.0
13,2021-11-30 04:01:00,8.0,72.0,3.2,45.0,1.8,0.0,14.5,76.0,1981.0,1025.1,0.0
13,2021-11-30 05:01:00,8.1,71.0,3.2,90.0,1.4,0.0,16.1,98.0,549.0,1024.7,0.0
13,2021-11-30 06:01:00,8.2,73.0,3.7,68.0,0.4,0.0,14.5,94.0,549.0,1024.4,0.1
13,2021-11-30 07:01:00,9.6,70.0,4.4,203.0,0.0,0.0,12.9,100.0,549.0,1024.0,0.0
13,2021-11-30 08:01:00,9.8,74.0,5.5,0.0,4.3,0.0,9.7,100.0,549.0,1023.4,3.3
13,2021-11-30 09:01:00,11.4,72.0,6.5,0.0,3.6,0.0,8.0,100.0,549.0,1023.0,3.3
13,2021-11-30 10:01:00,12.2,77.0,8.4,45.0,4.0,0.0,2.8,100.0,518.0,1022.0,2.4
13,2021-11-30 11:01:00,11.7,100.0,11.7,315.0,3.6,1.0,6.4,100.0,518.0,1021.0,0.3
13,2021-11-30 12:02:00,11.4,100.0,11.4,293.0,10.5,1.0,4.8,97.0,1920.0,1019.6,2.4
13,2021-11-30 13:01:00,11.4,100.0,11.3,225.0,7.6,1.0,16.1,100.0,1920.0,1018.3,0.0
13,2021-11-30 14:01:00,11.2,99.0,11.1,338.0,3.2,0.0,4.8,100.0,518.0,1016.6,1.7
13,2021-11-30 15:01:00,10.6,93.0,9.6,315.0,19.8,0.0,9.7,100.0,518.0,1014.9,1.6
13,2021-11-30 16:01:00,9.4,89.0,7.8,293.0,16.6,0.0,14.5,88.0,488.0,1013.9,0.4
13,2021-11-30 17:01:00,8.3,91.0,7.0,315.0,11.5,0.0,12.9,40.0,518.0,1012.9,0.3
13,2021-11-30 18:01:00,7.3,93.0,6.2,315.0,18.0,0.0,12.9,100.0,518.0,1011.5,0.2
13,2021-11-30 19:01:00,5.9,80.0,2.6,315.0,14.8,0.0,17.7,76.0,518.0,1010.8,0.0
13,2021-11-30 20:01:00,5.3,80.0,2.0,315.0,18.7,0.0,16.1,92.0,1554.0,1010.5,0.4
13,2021-11-30 21:01:00,4.3,83.0,1.6,23.0,4.0,0.0,16.1,100.0,3048.0,1009.8,0.4
13,2021-11-30 22:02:00,3.9,90.0,2.4,315.0,23.8,0.0,20.9,25.0,3048.0,1009.5,0.9
13,2021-11-30 23:01:00,3.5,89.0,1.8,315.0,9.4,0.0,16.1,100.0,9144.0,1009.1,0.6
13,2021-12-01 00:01:00,3.3,84.0,0.8,293.0,8.6,0.0,16.1,30.0,975.0,1009.1,0.6
13,2021-12-01 01:01:00,3.0,94.0,2.1,0.0,9.7,0.0,20.9,76.0,1981.0,1010.2,0.2
13,2021-12-01 02:01:00,2.8,67.0,-2.9,293.0,6.5,0.0,16.1,100.0,762.0,1011.2,1.1
13,2021-12-01 03:01:00,2.5,90.0,0.9,293.0,13.3,0.0,16.1,66.0,9144.0,1012.2,0.4
13,2021-12-01 04:01:00,2.2,98.0,1.9,0.0,11.5,0.0,19.3,20.0,9144.0,1012.9,0.8
13,2021-12-01 05:01:00,1.9,59.0,-5.2,0.0,5.4,0.0,16.1,82.0,1920.0,1013.9,0.1
13,2021-12-01 06:01:00,1.7,82.0,-1.0,315.0,16.6,0.0,16.1,73.0,1006.0,1014.9,0.2
13,2021-12-01 07:01:00,1.4,87.0,-0.6,338.0,18.4,0.0,19.3,76.0,9144.0,1015.2,0.9
13,2021-12-01 08:01:00,1.4,65.0,-4.6,338.0,6.1,0.0,16.1,100.0,792.0,1015.6,0.6
13,2021-12-01 09:01:00,2.2,60.0,-4.9,315.0,13.3,0.0,16.1,100.0,792.0,1015.9,0.2
13,2021-12-01 10:01:00,2.9,91.0,1.6,338.0,2.5,1.0,19.3,88.0,792.0,1016.3,0.0
13,2021-12-01 11:02:00,3.6,58.0,-4.0,23.0,10.1,1.0,14.5,100.0,792.0,1016.6,1.5
13,2021-12-01 12:01:00,4.1,56.0,-4.1,23.0,8.3,1.0,16.1,100.0,1006.0,1016.9,0.8
13,2021-12-01 13:01:00,4.4,76.0,0.6,0.0,8.3,1.0,12.9,88.0,1006.0,1017.3,0.4
13,2021-12-01 14:02:00,5.1,52.0,-4.1,0.0,9.7,0.0,16.1,100.0,1006.0,1018.0,0.6
13,2021-12-01 15:01:00,4.2,51.0,-5.0,293.0,6.8,0.0,16.1,100.0,1006.0,1018.6,0.7
13,2021-12-01 16:01:00,3.6,70.0,-1.3,338.0,7.2,0.0,16.1,100.0,1006.0,1019.3,0.0
13,2021-12-01 17:02:00,3.2,53.0,-5.6,338.0,5.0,0.0,16.1,87.0,2225.0,1020.3,0.2
13,2021-12-01 18:01:00,2.5,73.0,-1.9,338.0,5.8,0.0,16.1,53.0,792.0,1020.7,0.0
13,2021-12-01 19:01:00,1.3,75.0,-2.7,23.0,13.7,0.0,20.9,0.0,3261.0,1020.7,0.0
13,2021-12-01 20:01:00,0.1,78.0,-3.3,23.0,6.5,0.0,16.1,31.0,10363.0,1020.7,0.0
13,2021-12-01 21:01:00,-0.7,82.0,-3.5,0.0,3.2,0.0,16.1,66.0,9144.0,1020.7,0.0
13,2021-12-01 22:01:00,-1.3,87.0,-3.2,68.0,4.3,0.0,20.9,0.0,9144.0,1021.0,0.0
13,2021-12-01 23:01:00,-1.9,68.0,-7.1,135.0,3.2,0.0,16.1,9.0,10363.0,1021.0,0.0
13,2021-12-02 00:01:00,-2.4,73.0,-6.7,45.0,0.4,0.0,16.1,6.0,10058.0,1021.3,0.0
13,2021-12-02 01:01:00,-2.1,89.0,-3.7,0.0,3.2,0.0,20.9,0.0,10211.0,1022.0,0.0
13,2021-12-02 02:01:00,-2.6,91.0,-3.9,23.0,2.9,0.0,16.1,11.0,10150.0,1022.7,0.0
13,2021-12-02 03:01:00,-3.1,80.0,-6.0,45.0,0.4,0.0,16.1,4.0,6096.0,1023.4,0.0
13,2021-12-02 04:01:00,-2.4,70.0,-7.1,0.0,0.0,0.0,20.9,0.0,9144.0,1024.0,0.0
13,2021-12-02 05:01:00,-2.9,99.0,-2.9,0.0,1.4,0.0,16.1,99.0,9144.0,1024.4,0.0
13,2021-12-02 06:01:00,-2.9,100.0,-2.9,0.0,0.0,0.0,16.1,100.0,9144.0,1024.4,0.0
13,2021-12-02 07:01:00,-2.8,100.0,-2.8,135.0,0.4,0.0,20.9,0.0,9144.0,1024.7,0.0
13,2021-12-02 08:01:00,-2.8,96.0,-3.4,270.0,2.5,0.0,16.1,91.0,6096.0,1024.7,0.0
13,2021-12-02 09:01:00,2.6,67.0,-2.9,270.0,2.2,0.0,16.1,98.0,853.0,1025.1,0.0
13,2021-12-02 10:01:00,3.8,66.0,-2.0,90.0,2.5,1.0,20.9,88.0,9144.0,1024.7,0.0
13,2021-12-02 11:01:00,4.8,63.0,-1.6,90.0,3.2,1.0,16.1,56.0,823.0,1024.0,0.0
13,2021-12-02 12:02:00,5.8,64.0,-0.6,338.0,11.5,1.0,16.1,64.0,792.0,1024.0,0.0
13,2021-12-02 13:01:00,6.8,65.0,0.6,338.0,9.0,3.0,19.3,0.0,2225.0,1023.7,0.0
13,2021-12-02 14:01:00,7.6,64.0,1.1,338.0,6.5,2.0,16.1,3.0,2225.0,1023.7,0.0
13,2021-12-02 15:02:00,7.2,64.0,0.8,0.0,13.7,1.0,16.1,27.0,2225.0,1023.4,0.0
13,2021-12-02 16:01:00,5.6,72.0,1.0,293.0,8.3,0.0,20.9,76.0,1006.0,1023.4,0.0
13,2021-12-02 17:01:00,4.9,78.0,1.4,293.0,3.2,0.0,16.1,84.0,2225.0,1023.4,0.0
13,2021-12-02 18:01:00,4.2,82.0,1.3,270.0,3.6,0.0,16.1,22.0,2225.0,1023.4,0.0
13,2021-12-02 19:01:00,3.8,85.0,1.5,315.0,1.1,0.0,19.3,25.0,1006.0,1022.7,0.0
13,2021-12-02 20:01:00,3.0,76.0,-0.8,225.0,1.8,0.0,16.1,17.0,9144.0,1022.0,0.0
13,2021-12-02 21:01:00,1.9,87.0,-0.1,270.0,0.0,0.0,16.1,6.0,3231.0,1021.3,0.0
13,2021-12-02 22:01:00,2.3,94.0,1.5,0.0,0.0,0.0,12.9,13.0,792.0,1020.7,0.0
13,2021-12-02 23:01:00,1.6,95.0,0.9,0.0,1.1,0.0,16.1,97.0,9144.0,1020.0,0.0
13,2021-12-03 00:01:00,3.3,82.0,0.5,293.0,4.0,0.0,16.1,84.0,9144.0,1019.0,0.0
13,2021-12-03 01:01:00,3.0,89.0,1.4,0.0,2.2,0.0,16.1,50.0,10973.0,1019.3,0.0
13,2021-12-03 02:02:00,2.9,88.0,1.0,68.0,1.1,0.0,16.1,95.0,9144.0,1019.3,0.0
13,2021-12-03 03:01:00,4.2,74.0,-0.1,113.0,1.8,0.0,16.1,69.0,4359.0,1019.6,0.0
13,2021-12-03 04:01:00,3.9,82.0,1.1,23.0,3.6,0.0,12.9,0.0,2682.0,1019.6,0.0
13,2021-12-03 05:01:00,3.6,86.0,1.5,225.0,2.9,0.0,16.1,94.0,2682.0,1019.6,0.0
13,2021-12-03 06:01:00,3.6,79.0,0.4,0.0,1.8,0.0,16.1,11.0,1341.0,1019.3,0.0
13,2021-12-03 07:02:00,4.8,71.0,0.0,180.0,4.3,0.0,8.0,13.0,2225.0,1019.3,0.0
13,2021-12-03 08:01:00,5.5,69.0,0.3,68.0,0.4,1.0,16.1,9.0,2225.0,1019.0,0.0
13,2021-12-03 09:01:00,6.7,65.0,0.5,158.0,0.0,2.0,16.1,6.0,2560.0,1018.6,0.0
13,2021-12-03 10:01:00,7.8,68.0,2.2,180.0,1.4,2.0,8.0,20.0,9144.0,1018.3,0.0
13,2021-12-03 11:01:00,6.8,67.0,1.2,248.0,0.7,1.0,16.1,100.0,9144.0,1018.0,0.0
13,2021-12-03 12:01:00,6.2,64.0,-0.2,315.0,13.3,2.0,16.1,76.0,9144.0,1017.3,0.0
13,2021-12-03 13:01:00,6.7,83.0,4.1,293.0,14.8,2.0,16.1,63.0,9144.0,1017.3,0.0
13,2021-12-03 14:01:00,7.0,75.0,2.8,0.0,15.5,1.0,16.1,96.0,4267.0,1016.9,0.0
13,2021-12-03 15:02:00,7.2,72.0,2.5,338.0,9.4,1.0,16.1,48.0,6096.0,1016.9,0.0
13,2021-12-03 16:01:00,5.3,72.0,0.6,338.0,11.5,0.0,17.7,100.0,10363.0,1017.3,0.0
13,2021-12-03 17:01:00,4.8,76.0,0.9,315.0,11.5,0.0,16.1,88.0,1067.0,1017.6,0.0
13,2021-12-03 18:01:00,4.4,68.0,-1.1,338.0,16.6,0.0,16.1,61.0,9144.0,1018.0,0.0
13,2021-12-03 19:01:00,3.5,74.0,-0.7,338.0,15.5,0.0,20.9,38.0,1067.0,1018.3,0.0
13,2021-12-03 20:01:00,2.6,83.0,0.0,338.0,8.6,0.0,16.1,16.0,10363.0,1018.3,0.0
13,2021-12-03 21:02:00,2.1,79.0,-1.1,0.0,17.7,0.0,16.1,40.0,11278.0,1018.6,0.0
13,2021-12-03 22:01:00,1.9,75.0,-2.0,338.0,7.2,0.0,20.9,50.0,6096.0,1018.6,0.0
13,2021-12-03 23:01:00,1.3,75.0,-2.6,338.0,4.3,0.0,16.1,85.0,1463.0,1018.6,0.0
13,2021-12-04 00:01:00,0.8,77.0,-2.9,23.0,5.4,0.0,16.1,93.0,1494.0,1018.3,0.0
13,2021-12-04 01:01:00,1.0,73.0,-3.3,23.0,10.5,0.0,20.9,88.0,1494.0,1019.3,0.0
13,2021-12-04 02:01:00,0.3,76.0,-3.5,23.0,6.1,0.0,16.1,66.0,1036.0,1020.0,0.0
13,2021-12-04 03:01:00,2.9,63.0,-3.6,68.0,8.3,0.0,16.1,4.0,6096.0,1020.7,0.0
13,2021-12-04 04:01:00,-0.9,88.0,-2.6,338.0,2.9,0.0,20.9,0.0,9754.0,1021.3,0.0
13,2021-12-04 05:01:00,-1.4,98.0,-1.7,338.0,3.2,0.0,16.1,6.0,10363.0,1022.0,0.0
13,2021-12-04 06:01:00,-2.0,100.0,-2.0,68.0,4.7,0.0,16.1,8.0,10058.0,1022.3,0.0
13,2021-12-04 07:01:00,-1.1,91.0,-2.5,315.0,1.4,0.0,17.7,0.0,10211.0,1022.7,0.0
13,2021-12-04 08:01:00,-0.7,77.0,-4.3,203.0,0.0,1.0,16.1,5.0,10150.0,1023.4,0.0
13,2021-12-04 09:01:00,4.5,55.0,-3.9,0.0,0.4,2.0,16.1,0.0,10180.0,1023.7,0.0
13,2021-12-04 10:01:00,5.9,63.0,-0.7,158.0,2.2,2.0,16.1,0.0,9144.0,1024.0,0.0
13,2021-12-04 11:01:00,7.3,49.0,-2.8,158.0,0.7,3.0,16.1,40.0,9144.0,1024.0,0.0
13,2021-12-04 12:01:00,8.5,47.0,-2.2,270.0,0.0,3.0,16.1,32.0,9144.0,1024.4,0.0
13,2021-12-04 13:01:00,9.6,47.0,-1.0,90.0,2.9,2.0,20.9,88.0,9144.0,1024.7,0.0
13,2021-12-04 14:01:00,8.8,52.0,-0.4,90.0,2.2,1.0,16.1,97.0,853.0,1025.1,0.0
13,2021-12-04 15:01:00,8.1,60.0,0.8,23.0,2.5,0.0,16.1,97.0,853.0,1025.1,0.0
13,2021-12-04 16:01:00,7.4,67.0,1.7,0.0,4.7,0.0,20.9,88.0,640.0,1025.7,0.0
13,2021-12-04 17:01:00,6.5,71.0,1.5,0.0,4.7,0.0,16.1,95.0,9144.0,1026.1,0.0
13,2021-12-04 18:01:00,5.1,77.0,1.4,23.0,2.2,0.0,16.1,76.0,10363.0,1026.8,0.0
13,2021-12-04 19:01:00,3.8,85.0,1.5,270.0,1.8,0.0,11.3,25.0,9144.0,1026.8,0.0
13,2021-12-04 20:01:00,2.7,77.0,-0.9,248.0,2.5,0.0,16.1,87.0,10363.0,1026.4,0.0
13,2021-12-04 21:01:00,2.2,94.0,1.3,45.0,4.3,0.0,16.1,6.0,10058.0,1026.4,0.0
13,2021-12-04 22:01:00,1.8,93.0,0.8,23.0,3.6,0.0,16.1,0.0,10211.0,1025.7,0.0
13,2021-12-04 23:01:00,1.2,91.0,-0.2,68.0,2.5,0.0,16.1,11.0,10150.0,1025.4,0.0
13,2021-12-05 00:01:00,0.5,90.0,-0.9,135.0,6.1,0.0,16.1,6.0,10180.0,1025.1,0.0
13,2021-12-05 01:01:00,-0.3,98.0,-0.6,135.0,0.4,0.0,11.3,0.0,10150.0,1025.4,0.0
13,2021-12-05 02:01:00,-1.0,97.0,-1.5,23.0,2.9,0.0,16.1,0.0,10180.0,1025.7,0.0
13,2021-12-05 02:56:00,-1.9,98.0,-2.1,0.0,4.0,0.0,12.9,6.0,12192.0,1025.7,0.0
13,2021-12-05 03:01:00,-1.7,97.0,-2.1,0.0,4.0,0.0,12.9,6.0,10150.0,1026.4,0.0
13,2021-12-05 04:01:00,-2.1,97.0,-2.4,90.0,0.0,0.0,8.0,0.0,10180.0,1026.8,0.0
13,2021-12-05 05:01:00,-2.4,97.0,-2.8,293.0,1.8,0.0,16.1,5.0,10150.0,1027.1,0.0
13,2021-12-05 06:01:00,-2.6,99.0,-2.7,248.0,0.0,0.0,16.1,12.0,10180.0,1027.8,0.0
13,2021-12-05 07:01:00,-0.5,83.0,-3.0,248.0,1.1,0.0,8.0,0.0,10150.0,1027.8,0.0
13,2021-12-05 08:01:00,-0.5,83.0,-3.0,225.0,0.0,1.0,16.1,20.0,10180.0,1028.1,0.0
13,2021-12-05 09:01:00,0.3,81.0,-2.6,338.0,0.0,2.0,16.1,24.0,10150.0,1028.4,0.0
13,2021-12-05 10:01:00,3.6,75.0,-0.4,203.0,2.5,2.0,9.7,0.0,9144.0,1028.4,0.0
13,2021-12-05 11:01:00,7.5,61.0,0.5,135.0,0.7,3.0,16.1,13.0,9144.0,1028.4,0.0
13,2021-12-05 12:01:00,9.6,51.0,-0.1,315.0,1.1,3.0,16.1,11.0,10180.0,1028.8,0.0
13,2021-12-05 13:01:00,10.9,55.0,2.2,180.0,3.2,2.0,19.3,88.0,9144.0,1028.8,0.0
13,2021-12-05 14:01:00,12.1,57.0,3.8,225.0,2.9,2.0,16.1,0.0,10058.0,1029.1,0.0
13,2021-12-05 15:01:00,11.2,64.0,4.6,180.0,6.8,2.0,16.1,0.0,9144.0,1029.5,0.0
13,2021-12-05 16:01:00,10.2,68.0,4.6,180.0,5.0,1.0,19.3,63.0,9144.0,1029.8,0.0
13,2021-12-05 17:01:00,8.1,51.0,-1.3,293.0,7.2,0.0,16.1,1.0,8412.0,1030.1,0.0
13,2021-12-05 18:01:00,7.2,55.0,-1.3,338.0,4.0,0.0,16.1,4.0,9144.0,1030.5,0.0
13,2021-12-05 19:01:00,6.5,80.0,3.3,0.0,4.3,0.0,12.9,0.0,10363.0,1029.8,0.0
13,2021-12-05 20:02:00,5.8,63.0,-0.7,270.0,2.9,0.0,16.1,0.0,10058.0,1029.5,0.0
13,2021-12-05 21:01:00,5.1,82.0,2.3,0.0,2.5,0.0,14.5,1.0,10211.0,1029.1,0.0
13,2021-12-05 22:01:00,4.4,85.0,2.2,0.0,2.2,0.0,8.0,0.0,11369.0,1028.4,0.0
13,2021-12-05 23:01:00,3.7,84.0,1.3,0.0,0.4,0.0,16.1,31.0,10363.0,1027.8,0.0
13,2021-12-06 00:01:00,3.1,87.0,1.1,203.0,1.8,0.0,16.1,14.0,10668.0,1027.1,0.0
13,2021-12-06 01:01:00,2.6,91.0,1.2,315.0,1.4,0.0,8.0,88.0,11125.0,1027.4,0.0
